event_type, timestamp, total_iterations, iterations_per_second, resident_set_size, percent_heap_used, percent_new_space_used, percent_old_space_used
PROFILE, 250109, 137632462, 508544, 62271488, 40.63247988388674, 34.01062488555908, 84.75646661569827
PROFILE, 251109, 138141180, 508718, 62287872, 36.463120989509065, 29.01153564453125, 84.77458428899082
PROFILE, 252109, 138651483, 510303, 62291968, 38.03222556783459, 30.890631675720215, 84.78672910295617
PROFILE, 253109, 139160889, 509406, 62304256, 36.35330992819312, 28.87701988220215, 84.79887391692151
PROFILE, 254109, 139668620, 507731, 62320640, 28.61192850504176, 19.59691047668457, 84.81699159021406
PROFILE, 255109, 140173976, 505356, 62324736, 12.267268187258097, 0.006604194641113281, 84.82913640417941
PROFILE, 256109, 140688079, 514103, 62341120, 27.595082055917704, 18.375515937805176, 84.8396884556575
PROFILE, 257109, 141196841, 508762, 62349312, 23.58512824022204, 13.567495346069336, 84.85760703363916
PROFILE, 258109, 141697161, 500320, 62361600, 30.032967190364634, 21.29368782043457, 84.86975184760448
PROFILE, 259111, 142202126, 503957.0858283433, 62365696, 12.272539913933592, 0.006604194641113281, 84.88189666156983
PROFILE, 260111, 142711519, 509393, 62373888, 51.574237051843554, 47.10712432861328, 84.89881976299695
PROFILE, 261111, 143215684, 504165, 62394368, 30.918736631696888, 22.350335121154785, 84.91096457696227
PROFILE, 262111, 143713691, 498007, 62398464, 28.991950371766144, 20.039653778076172, 84.92310939092762
PROFILE, 263111, 144218944, 505253, 62410752, 12.27663793542473, 0.004410743713378906, 84.94122706422019
PROFILE, 264111, 144707846, 488902, 62414848, 18.405925341210022, 7.3490142822265625, 84.95177911569827
PROFILE, 265111, 145216024, 508178, 62427136, 12.28073595691587, 0.006604194641113281, 84.96392392966361
